Train Loss,Test Loss,Train Accuracy,Test Accuracy
0.2456468233125396,0.18564760719755743,0.9401088929219601,0.953307392996109
0.28823141542731523,0.18306127492092,0.9382940108892922,0.953307392996109
0.25306927024669096,0.22190635167207234,0.9401088929219601,0.953307392996109
0.2520439106896655,0.19433106186324983,0.9401088929219601,0.953307392996109
0.22792398145324305,0.20498829935079418,0.941923774954628,0.953307392996109
